-3.000000000000000e-001	1.335614e-007	3.986644e-005
-2.900000000000000e-001	1.679102e-007	3.983210e-005
-2.800000000000000e-001	2.220304e-007	3.977797e-005
-2.700000000000000e-001	2.849316e-007	3.971507e-005
-2.600000000000000e-001	3.644328e-007	3.963557e-005
-2.499999999999999e-001	4.644306e-007	3.953557e-005
-2.399999999999999e-001	5.895045e-007	3.941050e-005
-2.299999999999999e-001	7.449137e-007	3.925509e-005
-2.199999999999999e-001	9.365272e-007	3.906348e-005
-2.099999999999999e-001	1.170668e-006	3.882934e-005
-1.999999999999999e-001	1.453871e-006	3.854613e-005
-1.899999999999999e-001	1.792561e-006	3.820744e-005
-1.799999999999999e-001	2.192688e-006	3.780732e-005
-1.699999999999999e-001	2.659365e-006	3.734064e-005
-1.599999999999999e-001	3.196555e-006	3.680345e-005
-1.499999999999999e-001	3.806858e-006	3.619315e-005
-1.399999999999999e-001	4.491405e-006	3.550860e-005
-1.299999999999998e-001	5.249866e-006	3.475014e-005
-1.199999999999998e-001	6.080560e-006	3.391944e-005
-1.099999999999999e-001	6.980616e-006	3.301939e-005
-9.999999999999985e-002	7.946181e-006	3.205382e-005
-8.999999999999986e-002	8.972621e-006	3.102738e-005
-7.999999999999986e-002	1.005472e-005	2.994529e-005
-6.999999999999987e-002	1.118683e-005	2.881317e-005
-5.999999999999987e-002	1.236305e-005	2.763696e-005
-4.999999999999986e-002	1.357726e-005	2.642275e-005
-3.999999999999986e-002	1.482327e-005	2.517674e-005
-2.999999999999986e-002	1.609482e-005	2.390518e-005
-1.999999999999986e-002	1.738564e-005	2.261436e-005
-9.999999999999858e-003	1.868946e-005	2.131054e-005
1.422473250300982e-016	2.000000e-005	2.000000e-005
1.000000000000014e-002	2.131097e-005	1.868903e-005
2.000000000000014e-002	2.261608e-005	1.738392e-005
3.000000000000015e-002	2.390902e-005	1.609098e-005
4.000000000000015e-002	2.518346e-005	1.481655e-005
5.000000000000015e-002	2.643303e-005	1.356697e-005
6.000000000000015e-002	2.765140e-005	1.234860e-005
7.000000000000015e-002	2.883223e-005	1.116778e-005
8.000000000000014e-002	2.996927e-005	1.003074e-005
9.000000000000014e-002	3.105643e-005	8.943572e-006
1.000000000000001e-001	3.208789e-005	7.912113e-006
1.100000000000001e-001	3.305823e-005	6.941778e-006
1.200000000000001e-001	3.396260e-005	6.037405e-006
1.300000000000001e-001	3.479696e-005	5.203046e-006
1.400000000000001e-001	3.555826e-005	4.441746e-006
1.500000000000001e-001	3.624468e-005	3.755323e-006
1.600000000000001e-001	3.685581e-005	3.144190e-006
1.700000000000002e-001	3.739277e-005	2.607236e-006
1.800000000000002e-001	3.785820e-005	2.141809e-006
1.900000000000002e-001	3.825618e-005	1.743829e-006
2.000000000000002e-001	3.859199e-005	1.408013e-006
2.100000000000002e-001	3.887179e-005	1.128212e-006
2.200000000000002e-001	3.910221e-005	8.977966e-007
2.300000000000002e-001	3.928996e-005	7.100426e-007
2.400000000000002e-001	3.944154e-005	5.584683e-007
2.500000000000002e-001	3.956292e-005	4.370857e-007
2.600000000000002e-001	3.965945e-005	3.405537e-007
2.700000000000002e-001	3.973576e-005	2.642446e-007
2.800000000000003e-001	3.979577e-005	2.042396e-007
2.900000000000003e-001	3.984273e-005	1.572788e-007
3.000000000000000e-001	3.987932e-005	1.206879e-007
