-3.000000000000000e-001	2.702554e-008	3.997298e-005
-2.900000000000000e-001	3.464875e-008	3.996535e-005
-2.800000000000000e-001	4.737588e-008	3.995263e-005
-2.700000000000000e-001	6.257808e-008	3.993743e-005
-2.600000000000000e-001	8.250825e-008	3.991750e-005
-2.499999999999999e-001	1.085668e-007	3.989144e-005
-2.399999999999999e-001	1.425384e-007	3.985747e-005
-2.299999999999999e-001	1.866845e-007	3.981332e-005
-2.199999999999999e-001	2.438550e-007	3.975615e-005
-2.099999999999999e-001	3.176168e-007	3.968239e-005
-1.999999999999999e-001	4.124041e-007	3.958760e-005
-1.899999999999999e-001	5.336836e-007	3.946632e-005
-1.799999999999999e-001	6.881305e-007	3.931188e-005
-1.699999999999999e-001	8.837987e-007	3.911621e-005
-1.599999999999999e-001	1.130260e-006	3.886974e-005
-1.499999999999999e-001	1.438670e-006	3.856133e-005
-1.399999999999999e-001	1.821702e-006	3.817830e-005
-1.299999999999998e-001	2.293291e-006	3.770671e-005
-1.199999999999998e-001	2.868110e-006	3.713189e-005
-1.099999999999999e-001	3.560768e-006	3.643924e-005
-9.999999999999985e-002	4.384737e-006	3.561527e-005
-8.999999999999986e-002	5.351116e-006	3.464889e-005
-7.999999999999986e-002	6.467380e-006	3.353263e-005
-6.999999999999987e-002	7.736316e-006	3.226369e-005
-5.999999999999987e-002	9.155290e-006	3.084471e-005
-4.999999999999986e-002	1.071596e-005	2.928404e-005
-3.999999999999986e-002	1.240443e-005	2.759557e-005
-2.999999999999986e-002	1.420177e-005	2.579824e-005
-1.999999999999986e-002	1.608480e-005	2.391520e-005
-9.999999999999858e-003	1.802710e-005	2.197290e-005
1.422473250300982e-016	2.000000e-005	2.000000e-005
1.000000000000014e-002	2.197369e-005	1.802631e-005
2.000000000000014e-002	2.391829e-005	1.608171e-005
3.000000000000015e-002	2.580494e-005	1.419506e-005
4.000000000000015e-002	2.760690e-005	1.239310e-005
5.000000000000015e-002	2.930062e-005	1.069938e-005
6.000000000000015e-002	3.086673e-005	9.133273e-006
7.000000000000015e-002	3.229089e-005	7.709111e-006
8.000000000000014e-002	3.356438e-005	6.435624e-006
9.000000000000014e-002	3.468426e-005	5.315743e-006
1.000000000000001e-001	3.565314e-005	4.346863e-006
1.100000000000001e-001	3.647844e-005	3.521566e-006
1.200000000000001e-001	3.717130e-005	2.828703e-006
1.300000000000001e-001	3.774534e-005	2.254666e-006
1.400000000000001e-001	3.821534e-005	1.784664e-006
1.500000000000001e-001	3.859618e-005	1.403824e-006
1.600000000000001e-001	3.890198e-005	1.098021e-006
1.700000000000002e-001	3.914559e-005	8.544108e-007
1.800000000000002e-001	3.933831e-005	6.616980e-007
1.900000000000002e-001	3.948981e-005	5.101977e-007
2.000000000000002e-001	3.960824e-005	3.917696e-007
2.100000000000002e-001	3.970033e-005	2.996761e-007
2.200000000000002e-001	3.977160e-005	2.284078e-007
2.300000000000002e-001	3.982650e-005	1.735051e-007
2.400000000000002e-001	3.986862e-005	1.313889e-007
2.500000000000002e-001	3.990079e-005	9.920928e-008
2.600000000000002e-001	3.992529e-005	7.471223e-008
2.700000000000002e-001	3.994388e-005	5.612718e-008
2.800000000000003e-001	3.995793e-005	4.207157e-008
2.900000000000003e-001	3.996853e-005	3.147206e-008
3.000000000000000e-001	3.997650e-005	2.349979e-008
