0.000000000000000e+000	1.200000e+001	0.000000e+000	1.141695e-009
1.000000000000000e-003	1.194998e+001	1.000000e-003	1.000502e-003
2.000000000000000e-003	1.189996e+001	2.000000e-003	2.000872e-003
3.000000000000000e-003	1.184994e+001	3.000000e-003	3.001187e-003
4.000000000000000e-003	1.179993e+001	4.000000e-003	4.001471e-003
5.000000000000000e-003	1.174991e+001	5.000000e-003	5.001737e-003
6.000000000000000e-003	1.169990e+001	6.000000e-003	6.001990e-003
7.000000000000000e-003	1.164989e+001	7.000000e-003	7.002235e-003
8.000000000000000e-003	1.159988e+001	8.000000e-003	8.002475e-003
9.000000000000001e-003	1.154986e+001	9.000000e-003	9.002710e-003
1.000000000000000e-002	1.149985e+001	1.000000e-002	1.000294e-002
1.100000000000000e-002	1.144984e+001	1.100000e-002	1.100318e-002
1.200000000000000e-002	1.139983e+001	1.200000e-002	1.200341e-002
1.300000000000001e-002	1.134982e+001	1.300000e-002	1.300364e-002
1.400000000000001e-002	1.129981e+001	1.400000e-002	1.400388e-002
1.500000000000001e-002	1.124979e+001	1.500000e-002	1.500412e-002
1.600000000000001e-002	1.119978e+001	1.600000e-002	1.600437e-002
1.700000000000001e-002	1.114977e+001	1.700000e-002	1.700462e-002
1.800000000000001e-002	1.109976e+001	1.800000e-002	1.800488e-002
1.900000000000001e-002	1.104974e+001	1.900000e-002	1.900514e-002
2.000000000000001e-002	1.099973e+001	2.000000e-002	2.000541e-002
2.100000000000001e-002	1.094972e+001	2.100000e-002	2.100569e-002
2.200000000000001e-002	1.089970e+001	2.200000e-002	2.200599e-002
2.300000000000001e-002	1.084969e+001	2.300000e-002	2.300629e-002
2.400000000000001e-002	1.079967e+001	2.400000e-002	2.400661e-002
2.500000000000002e-002	1.074965e+001	2.500000e-002	2.500694e-002
2.600000000000002e-002	1.069964e+001	2.600000e-002	2.600729e-002
2.700000000000002e-002	1.064962e+001	2.700000e-002	2.700766e-002
2.800000000000002e-002	1.059960e+001	2.800000e-002	2.800804e-002
2.900000000000002e-002	1.054958e+001	2.900000e-002	2.900845e-002
3.000000000000002e-002	1.049956e+001	3.000000e-002	3.000889e-002
3.100000000000002e-002	1.044953e+001	3.100000e-002	3.100935e-002
