-5.000000000000000e-001	-5.000000e-001	-8.999998e-001
-4.900000000000000e-001	-4.900000e-001	-8.999998e-001
-4.800000000000000e-001	-4.800000e-001	-8.999998e-001
-4.700000000000000e-001	-4.700000e-001	-8.999997e-001
-4.600000000000000e-001	-4.600000e-001	-8.999997e-001
-4.500000000000000e-001	-4.500000e-001	-8.999997e-001
-4.400000000000000e-001	-4.400000e-001	-8.999996e-001
-4.299999999999999e-001	-4.300000e-001	-8.999996e-001
-4.199999999999999e-001	-4.200000e-001	-8.999994e-001
-4.099999999999999e-001	-4.100000e-001	-8.999993e-001
-3.999999999999999e-001	-4.000000e-001	-8.999991e-001
-3.899999999999999e-001	-3.900000e-001	-8.999988e-001
-3.799999999999999e-001	-3.800000e-001	-8.999985e-001
-3.699999999999999e-001	-3.700000e-001	-8.999980e-001
-3.599999999999999e-001	-3.600000e-001	-8.999974e-001
-3.499999999999999e-001	-3.500000e-001	-8.999965e-001
-3.399999999999999e-001	-3.400000e-001	-8.999954e-001
-3.299999999999999e-001	-3.300000e-001	-8.999940e-001
-3.199999999999998e-001	-3.200000e-001	-8.999922e-001
-3.099999999999998e-001	-3.100000e-001	-8.999897e-001
-2.999999999999998e-001	-3.000000e-001	-8.999864e-001
-2.899999999999998e-001	-2.900000e-001	-8.999821e-001
-2.799999999999998e-001	-2.800000e-001	-8.999764e-001
-2.699999999999998e-001	-2.700000e-001	-8.999690e-001
-2.599999999999998e-001	-2.600000e-001	-8.999591e-001
-2.499999999999998e-001	-2.500000e-001	-8.999462e-001
-2.399999999999998e-001	-2.400000e-001	-8.999290e-001
-2.299999999999998e-001	-2.300000e-001	-8.999065e-001
-2.199999999999998e-001	-2.200000e-001	-8.998768e-001
-2.099999999999997e-001	-2.100000e-001	-8.998377e-001
-1.999999999999997e-001	-2.000000e-001	-8.997861e-001
-1.899999999999997e-001	-1.900000e-001	-8.997183e-001
-1.799999999999997e-001	-1.800000e-001	-8.996289e-001
-1.699999999999997e-001	-1.700000e-001	-8.995113e-001
-1.599999999999997e-001	-1.600000e-001	-8.993566e-001
-1.499999999999997e-001	-1.500000e-001	-8.991530e-001
-1.399999999999997e-001	-1.400000e-001	-8.988851e-001
-1.299999999999997e-001	-1.300000e-001	-8.985326e-001
-1.199999999999997e-001	-1.200000e-001	-8.980684e-001
-1.099999999999997e-001	-1.100000e-001	-8.974566e-001
-9.999999999999969e-002	-1.000000e-001	-8.966485e-001
-8.999999999999969e-002	-9.000000e-002	-8.955775e-001
-7.999999999999970e-002	-8.000000e-002	-8.941504e-001
-6.999999999999970e-002	-7.000000e-002	-8.922309e-001
-5.999999999999970e-002	-6.000000e-002	-8.896092e-001
-4.999999999999970e-002	-5.000000e-002	-8.859323e-001
-3.999999999999970e-002	-4.000000e-002	-8.805218e-001
-2.999999999999969e-002	-3.000000e-002	-8.717448e-001
-1.999999999999969e-002	-2.000000e-002	-8.511229e-001
-9.999999999999691e-003	-1.000000e-002	-7.257172e-001
3.087807787238717e-016	3.087808e-016	-4.604864e-001
1.000000000000031e-002	1.000000e-002	-1.709314e-001
2.000000000000031e-002	2.000000e-002	1.276726e-001
3.000000000000031e-002	3.000000e-002	4.226528e-001
4.000000000000031e-002	4.000000e-002	6.833040e-001
5.000000000000032e-002	5.000000e-002	8.324766e-001
6.000000000000032e-002	6.000000e-002	8.632237e-001
7.000000000000031e-002	7.000000e-002	8.752496e-001
8.000000000000031e-002	8.000000e-002	8.824186e-001
9.000000000000030e-002	9.000000e-002	8.868583e-001
1.000000000000003e-001	1.000000e-001	8.901016e-001
1.100000000000003e-001	1.100000e-001	8.925250e-001
1.200000000000003e-001	1.200000e-001	8.943308e-001
1.300000000000003e-001	1.300000e-001	8.956881e-001
1.400000000000003e-001	1.400000e-001	8.967150e-001
1.500000000000003e-001	1.500000e-001	8.974950e-001
1.600000000000003e-001	1.600000e-001	8.980889e-001
1.700000000000003e-001	1.700000e-001	8.985417e-001
1.800000000000003e-001	1.800000e-001	8.988872e-001
1.900000000000003e-001	1.900000e-001	8.991509e-001
2.000000000000003e-001	2.000000e-001	8.993523e-001
2.100000000000004e-001	2.100000e-001	8.995060e-001
2.200000000000004e-001	2.200000e-001	8.996233e-001
2.300000000000004e-001	2.300000e-001	8.997128e-001
2.400000000000004e-001	2.400000e-001	8.997811e-001
2.500000000000004e-001	2.500000e-001	8.998332e-001
2.600000000000004e-001	2.600000e-001	8.998729e-001
2.700000000000004e-001	2.700000e-001	8.999031e-001
2.800000000000004e-001	2.800000e-001	8.999262e-001
2.900000000000004e-001	2.900000e-001	8.999438e-001
3.000000000000004e-001	3.000000e-001	8.999571e-001
3.100000000000004e-001	3.100000e-001	8.999673e-001
3.200000000000005e-001	3.200000e-001	8.999751e-001
3.300000000000005e-001	3.300000e-001	8.999810e-001
3.400000000000005e-001	3.400000e-001	8.999854e-001
3.500000000000005e-001	3.500000e-001	8.999888e-001
3.600000000000005e-001	3.600000e-001	8.999915e-001
3.700000000000005e-001	3.700000e-001	8.999934e-001
3.800000000000005e-001	3.800000e-001	8.999949e-001
3.900000000000005e-001	3.900000e-001	8.999960e-001
4.000000000000005e-001	4.000000e-001	8.999969e-001
4.100000000000005e-001	4.100000e-001	8.999975e-001
4.200000000000005e-001	4.200000e-001	8.999979e-001
4.300000000000006e-001	4.300000e-001	8.999982e-001
4.400000000000006e-001	4.400000e-001	8.999985e-001
4.500000000000006e-001	4.500000e-001	8.999986e-001
4.600000000000006e-001	4.600000e-001	8.999987e-001
4.700000000000006e-001	4.700000e-001	8.999988e-001
4.800000000000006e-001	4.800000e-001	8.999988e-001
4.900000000000006e-001	4.900000e-001	8.999989e-001
5.000000000000000e-001	5.000000e-001	8.999989e-001
-5.000000000000000e-001	-5.000000e-001	-8.999997e-001
-4.900000000000000e-001	-4.900000e-001	-8.999997e-001
-4.800000000000000e-001	-4.800000e-001	-8.999996e-001
-4.700000000000000e-001	-4.700000e-001	-8.999994e-001
-4.600000000000000e-001	-4.600000e-001	-8.999993e-001
-4.500000000000000e-001	-4.500000e-001	-8.999990e-001
-4.400000000000000e-001	-4.400000e-001	-8.999987e-001
-4.299999999999999e-001	-4.300000e-001	-8.999982e-001
-4.199999999999999e-001	-4.200000e-001	-8.999977e-001
-4.099999999999999e-001	-4.100000e-001	-8.999970e-001
-3.999999999999999e-001	-4.000000e-001	-8.999961e-001
-3.899999999999999e-001	-3.900000e-001	-8.999949e-001
-3.799999999999999e-001	-3.800000e-001	-8.999932e-001
-3.699999999999999e-001	-3.700000e-001	-8.999911e-001
-3.599999999999999e-001	-3.600000e-001	-8.999883e-001
-3.499999999999999e-001	-3.500000e-001	-8.999847e-001
-3.399999999999999e-001	-3.400000e-001	-8.999798e-001
